1.398058251239983434e+41 1.100770161679838475e-43 1.086866936838982500e+00 9.627913329350363814e-01 5.386575415283327395e+00
2.322015925269886702e+44 2.849579380310196440e-15 9.914400392640636550e-01 1.032612479463525856e+00 2.104435491523562263e+01
1.050143268492854267e+40 2.024859811080013071e-13 9.265793924435405948e-01 9.479980077138664418e-01 1.398755706988200984e+02
4.874432389417355432e+42 7.398887321635002533e+29 9.615105535784812529e-01 9.570251575175272585e-01 1.082296735233337577e-05
1.837549070801850074e+43 3.152544334840709023e+33 1.073235102392604778e+00 1.003589024610632041e+00 1.585560193488492405e+04
2.471110196934578628e+40 4.214469376733161621e+12 1.032592339388218816e+00 9.590927077015932722e-01 3.916968086583679676e+09
1.246409599988846167e+38 2.481798961882775665e-07 1.011363726937353213e+00 1.030842037478691076e+00 1.505940427246262037e-01
1.046505135404530906e+44 1.460822592244485950e-03 9.737630125506071543e-01 1.088587735582423610e+00 2.785139245157733368e-03
1.471084607921573326e+48 8.570930908675348953e+23 9.331102814116938315e-01 1.029863621617582270e+00 4.491163978607182205e+07
1.113721630998799342e+44 5.417648195699090443e-25 9.855709717176539542e-01 1.008837060847683542e+00 6.361867457491815481e-04
2.619314329848121110e+40 1.398184706317331591e-02 9.750322544331575525e-01 1.076752871576189374e+00 3.837404047273332286e-02
6.665484773264078813e+47 2.980897973265912795e-17 9.353581112936497632e-01 9.623882456226219295e-01 1.156391563477632495e-03
3.988754309236760108e+40 1.042520710070113897e+09 1.034687925989046464e+00 9.896481507723816629e-01 7.831815179828526636e-04
1.103440562772963015e+43 7.101361136383445000e+14 9.797324069971948823e-01 1.066518028093790926e+00 1.161271219151605916e+00
1.509220955596458593e+40 3.328054327884854241e-36 1.008307823135298431e+00 1.012509586871961575e+00 5.338282793072996135e+00
3.547834919035016825e+45 2.702976236458146000e+16 9.577788950366280529e-01 1.010917888723593894e+00 1.468445176796873879e-03
1.954927422076239622e+43 9.354985578215281105e+22 9.786583234991512725e-01 9.648538323759967561e-01 4.712633528356112578e+01
2.542411957461864286e+41 4.600421086029735375e-11 1.071579150124762680e+00 9.941058232132055084e-01 7.087532336640131256e-03
3.738394730064684029e+47 1.049576865491403039e+40 9.718772449923641643e-01 9.584271708671830980e-01 6.141591804386089537e-01
8.260669288261316829e+40 2.410302504132910476e-21 8.003045957911381070e-01 9.334807782241287821e-01 3.461459260844153285e-02
4.569810709544332324e+44 2.236390068789153201e-22 9.228200895814149263e-01 1.094240930213533636e+00 8.581263666805058477e-02
2.267628466680850411e+39 1.658011249046307536e-04 1.122669637013638422e+00 1.008242492440369675e+00 6.843294685208784145e+00
6.036641368227149611e+50 1.542560419889103104e+18 9.388798549713870401e-01 9.701183260573872369e-01 4.692808475198679371e+05
1.178733676454307153e+39 3.956258493786069439e-25 1.093540340543243783e+00 1.012485283127242841e+00 1.978821115877616421e+02
4.624682251392746388e+47 1.140026245747155968e+19 9.511566900985080064e-01 9.971290199021555223e-01 2.279040253612746227e-03
2.191440249372703073e+39 2.675644209167514553e+00 9.237107047724306685e-01 9.756362865468406476e-01 2.583081661731263168e+01
7.925694016148123840e+37 6.987617363915686035e-19 1.032179014670327799e+00 1.064904867856526272e+00 3.447888188894316088e+06
3.661902276579432171e+46 6.028262882231266052e+07 9.422028869334053702e-01 1.004662454651170433e+00 2.780616175950785611e-06
3.248827112778874292e+43 2.600088277770429019e-03 9.799944773924256225e-01 1.121720903418149229e+00 3.077080948297003147e+02
2.386012861229767942e+42 1.475614453907524214e+34 1.000859173228412446e+00 1.029013638367005878e+00 1.482648664133436327e-04
1.031556508937191979e+43 4.019439342390620254e-28 9.562866246613875854e-01 1.009316193200589407e+00 2.815156886757350652e+00
6.239291103851174129e+46 1.361451802104602677e+02 9.925928632773427518e-01 1.000586341831819048e+00 1.808155833903736812e-06
1.919774329613916169e+44 1.339341339050840532e-19 1.042441660176431251e+00 9.704951046041013774e-01 2.693176550646507914e-07
1.289132769042909504e+48 1.298468097538840563e-18 9.669520808850490257e-01 1.050150327787592319e+00 2.174427571282627270e+01
8.422992154795062137e+39 1.255711567416784486e+19 1.172685939695074842e+00 1.036934887159434826e+00 4.281019728577093275e+01
3.018378450730403770e+45 5.425541052869812782e-04 9.916954835049336392e-01 9.519532610693999253e-01 1.049257177331130422e-06
2.385759840440807583e+35 2.931416367096642712e-19 9.230863284482704323e-01 9.577875113093246018e-01 2.013600752144344358e-04
1.339844087004791598e+47 8.686596935904869340e-20 1.054146057560950034e+00 9.838492874787091447e-01 2.940132996227490508e-03
3.515396741391931118e+38 1.507683307572401060e-10 9.834398363073247884e-01 1.000622697405584960e+00 3.368215072716796432e-01
6.198957538069025358e+42 8.432416553699386219e+35 1.069062629609110804e+00 9.735604446631244135e-01 3.394150978326689883e-01
1.275588655214464543e+42 1.838207336503635059e-28 9.819737643419315098e-01 1.054873003415677024e+00 4.833117296782821898e-03
2.390105675622971462e+40 2.993232351437896685e-06 9.844189465802675176e-01 1.010866335940959315e+00 4.760156569620077323e-05
1.253407897501044059e+49 9.415018948381881006e-21 1.047446862607955609e+00 1.004377738480237481e+00 1.397939242649576477e-06
2.011040483431905658e+38 1.112615212076273680e+09 1.011505490208807201e+00 9.472752411918408111e-01 1.237699193402819621e-04
9.126764861898302870e+45 1.643667268513089308e-01 1.045089123020019439e+00 9.902967898555804505e-01 1.610318168960711773e+02
1.042868476269497376e+44 4.803351503760402605e+33 1.064360593509332098e+00 9.985532566644510499e-01 2.170309265571868096e+01
1.725188382286159182e+44 1.510596440055286827e-28 1.020155091131098812e+00 1.020360022181733273e+00 6.164764767767854210e+03
1.713314912492936638e+37 3.534494321850025665e-08 9.463538580103953990e-01 1.005597382120302585e+00 2.104546042553198859e+01
2.897678454263232088e+47 2.546049781324892454e+31 1.011107377537346252e+00 1.001805021231616077e+00 9.179696691885576001e+04
3.705052436877486877e+45 1.548190414743861675e+09 9.682575050072862455e-01 8.904566804824580739e-01 1.112688740151139555e-02
6.757675929688733551e+44 5.500818473085651306e-01 1.101126843882460626e+00 1.072658113209653097e+00 2.636037848720517650e+04
1.597313827715962255e+47 4.350488319038738560e+17 1.026265096532307908e+00 1.061120649103790781e+00 2.239924740123929681e+01
9.255474302273959630e+43 1.615315962007224187e+07 1.005653416563846214e+00 9.721419242372432157e-01 6.841638149148898673e-02
3.008630955782573484e+50 3.074705676903570652e+09 1.042585235362863738e+00 1.009594785329073874e+00 1.559907987284355659e+04
8.029940363964316648e+42 3.581677578218287817e+04 8.874016945766323161e-01 9.825395693091703020e-01 9.806110412475463334e-04
2.492108964405219331e+43 3.959464077022322608e-12 9.769397195826621250e-01 9.885277413042288241e-01 2.075889101940018959e-03
5.634264346240948648e+49 5.682145418968376544e+27 1.131632707239272007e+00 1.042802390790119604e+00 3.210458042600087083e+03
1.163866092520286590e+44 1.156907724771724480e+17 1.027059711592425151e+00 9.962961329705959379e-01 3.541972426398502100e-02
1.582892150060673611e+40 3.969531638537007114e+24 9.206579749950777325e-01 1.013896075740818636e+00 8.161217819864421269e-03
1.702687239707436183e+42 2.155374147275380490e+20 1.005196277011835448e+00 1.025644039179596456e+00 5.204871613104767869e-01
2.914800256830887383e+47 1.230210081757741858e+34 1.024248601682627768e+00 1.034077168291383408e+00 7.178132854370360860e+01
7.002637889676703344e+44 2.390625227837189945e+45 9.746108689330221786e-01 1.095753702995146517e+00 1.296539189418256625e-02
1.678074421035536731e+46 6.043373002982249174e-35 9.708093339719331416e-01 1.031566412904814545e+00 1.049110537350676168e+03
2.280127964159273179e+41 7.990486911544070202e-09 1.057620171857932334e+00 9.703707589337485784e-01 5.827803256668578833e+05
2.522563298822316648e+41 2.100715435956029221e+07 9.886702505231187432e-01 9.067007152461262764e-01 1.027677163098087618e+02
6.920279013789831413e+39 6.219244990508829355e+08 9.314080574582159766e-01 1.042177304797460513e+00 8.340666865331350377e-02
5.636372918941190805e+44 6.570255416891450295e+02 9.269140862727589525e-01 9.427838428911243795e-01 7.811399396542093173e-05
2.933191621422970182e+42 5.654522538308508058e+20 9.446594593813846252e-01 1.020188678670757687e+00 2.023385293244959030e+05
5.041821743575403827e+44 5.028303746871641442e-09 1.000516728559390334e+00 1.046563916347447387e+00 4.674192522680173489e+00
1.591484342147682026e+43 2.291917494114627539e+32 1.013758321565543907e+00 1.004480330326990467e+00 7.500540991860249300e-03
4.600829531217700678e+44 2.679895097010789792e+37 1.043735737926914320e+00 9.531264221782492774e-01 3.674255186056586808e+03
5.276115294279962377e+42 3.621133093072015082e-14 9.528705938304276035e-01 1.037801604188943072e+00 3.599593056921187029e-01
1.629070143995624141e+42 5.283205006145427139e-26 9.272557347599001965e-01 9.207625356685376072e-01 4.741561608406446794e+03
7.590260690661598931e+47 4.730974358065067783e-43 9.851516526562197340e-01 1.035878509285778737e+00 1.712465269060909359e-05
1.045800672749559722e+42 1.478285246576813750e+15 1.144814743252025036e+00 1.078280781605736705e+00 1.136023612655266479e+05
4.693856664943392035e+44 1.075220993058628949e+02 1.093378025842339563e+00 9.808285432200364307e-01 3.491841692972299960e+00
7.897650230087938348e+40 9.590319708154994473e-29 1.118297188510453344e+00 1.011861603864127046e+00 4.192156903134780066e+00
8.022102860199628153e+38 1.820437306712412314e-21 1.040458203726675190e+00 1.021004439002429098e+00 1.151930774842411243e-01
3.687081075398547332e+40 2.494036307427703914e+21 1.023817239185323302e+00 1.021217142233079356e+00 1.461867873336830176e+06
2.845216027982838963e+46 2.534233270923238118e+32 1.157971414139432831e+00 1.066226290475777327e+00 2.284361175595454697e+05
1.574013728879343702e+39 1.719631174007768640e-28 9.926839385274583982e-01 1.001565119483799782e+00 1.045623147875501986e-02
3.468533290201433414e+46 2.501901681615804046e+04 9.980986032768558447e-01 1.065579195789158717e+00 8.674706935318648902e+03
7.243526747608660612e+47 2.205200905316577911e+10 9.156930901832173175e-01 9.333682648224481682e-01 5.581665986429300362e-06
3.173895019426725535e+39 1.841237200262705434e+26 1.027505626551701523e+00 9.580941752726879201e-01 3.789697937690787830e-04
6.872388824228807224e+40 5.174482850237605361e-03 9.480724401641247301e-01 9.636734494805020423e-01 2.582143322961123486e+05
7.380112116262316066e+40 4.274723054123683621e-17 9.886878696357804808e-01 9.404288163037780590e-01 3.406881456281436304e-03
1.724709776504629518e+45 1.316367452869881584e-02 9.183167097710112081e-01 1.030485251475149022e+00 5.192357390413956637e+03
6.686006359547750146e+41 1.173150138677794141e-07 9.777707422525390157e-01 1.043199334796508948e+00 3.430846181761330049e-01
1.300155538026285069e+38 3.420927948659247266e+13 9.207880546956567214e-01 9.604307901024360383e-01 3.011158492980327561e-01
5.079572718464706034e+44 9.757779024545465848e-30 1.067327637189195322e+00 1.003061111598192445e+00 1.406342244172358209e-02
8.122166730660042365e+45 2.361899999706817065e-15 8.822663006906796834e-01 9.350880106267679404e-01 9.164131076745582050e+01
2.822514269990878239e+40 2.814997085740647034e+26 1.022689339390959740e+00 1.011562710778000307e+00 3.831420956440789723e+03
1.818699244728717114e+49 3.333257785586653255e-02 9.320847422966951346e-01 1.029826466235534310e+00 4.019764165354149092e-06
5.208999837939470384e+39 4.102349386051266911e-16 1.187719478408694851e+00 9.818069426782481957e-01 3.103740326077956690e-01
7.980666764773998759e+42 1.149508670535683841e+00 1.005531372425921388e+00 1.013978468983531833e+00 3.106800942644136754e-01
1.171068928559635980e+44 2.865930488226152688e-23 9.832014955707789605e-01 9.937936846714839900e-01 8.184935885965204867e-06
1.647805445158671883e+43 9.443320273238514343e-07 1.034917112598725986e+00 9.123532103556756256e-01 2.021586509082927660e+04
6.856198778263368110e+34 3.013867081210980735e-44 9.285399721851359534e-01 9.754151769246457437e-01 4.768968570600703605e-06
3.753509732162491514e+44 3.809223160154717649e-38 1.021085482108714748e+00 1.044259926696167629e+00 1.295325667503134071e+02
6.258300026758421293e+44 1.700267484140489716e+06 1.054873941302897355e+00 9.592382831255986675e-01 8.088659349639671063e+02
2.822678706633230459e+45 1.732814647486863032e+04 9.420589213619735558e-01 1.115892483688468051e+00 4.993119069053741530e-04
6.254597573104647768e+45 1.979236563064436517e+52 8.904908642913391681e-01 1.032125688016752862e+00 2.068325228156469166e+04
1.072586993762507600e+48 1.584695835831914090e-39 1.062384680314235164e+00 1.057526553246069811e+00 1.586752175931058551e+00
2.838871835535466877e+45 2.569794658549454166e-09 1.089126941215194710e+00 9.993387144441682191e-01 1.538437468194039925e-01
7.508469594134418892e+46 1.296013460320461454e+05 9.744235974183943494e-01 1.099470689482080710e+00 6.273507046070004201e+00
6.342645535693546621e+49 3.805161837209791653e+22 9.825784636350283208e-01 9.702732914225602467e-01 5.900028669298748696e+00
2.303358651588696231e+40 7.272223295947122000e+15 9.117404731880544011e-01 1.014187634258451709e+00 6.308503667956240495e-10
4.583460534307391573e+41 6.501789625167685616e+21 9.511329839670098485e-01 9.950239553819709704e-01 5.219932770796379892e-05
3.478695140039058139e+39 5.649067676990130254e-40 1.107844264785295962e+00 9.900493933045748651e-01 1.007860646390802884e-06
3.500855609825878888e+38 3.011041091219355039e-32 9.336619087251789573e-01 9.863181634930358044e-01 1.769922304895722220e+01
1.094069579664288678e+48 2.820345364283726073e-35 9.404438672921523468e-01 9.772184235523106999e-01 4.891100682004208538e-04
6.465227479779445410e+39 3.227570122295080125e+07 9.958259306265122568e-01 1.025688061109368610e+00 9.600752637402343304e-02
3.150645463894710294e+39 2.115214806323605501e+01 9.883426716291868752e-01 9.737140513783199003e-01 2.443985005533959873e-04
8.471214012245793115e+42 6.005074783238274540e+04 9.349434992646498133e-01 1.023803190046557177e+00 7.058669819183032558e-06
2.406247964370282754e+41 4.492050951467452364e+02 9.768872439706953736e-01 9.487594787791505668e-01 4.609816992882142389e-02
7.729511549690460104e+39 2.561149320261732100e+03 9.747932890374656489e-01 9.709195178879623800e-01 6.984835469054970576e-07
1.402663271796826410e+46 3.286484141175920377e+05 1.074394633750142436e+00 9.673345148980088126e-01 4.949386952481656408e+03
1.731613076730794283e+42 1.230216002051350526e-16 9.858800735173165464e-01 1.026453991657142240e+00 2.874010094052733555e-01
8.994843098507418058e+41 5.977953071159586986e-27 1.039385524367975266e+00 1.010900049693592484e+00 2.586631795518367483e+01
3.062069450601756358e+44 8.017169278805916233e-02 9.862831881762599284e-01 1.052094271283489313e+00 1.814256700671789888e-03
2.997712322850504170e+39 9.564422018316001892e-08 1.034253229823101750e+00 9.978358893960505016e-01 2.875233350061019363e-02
8.886802689967973116e+45 1.221309497662855580e+40 9.875176725684376988e-01 1.051571141017789479e+00 2.436091215315261849e+01
1.921895343263504207e+40 1.446202763126826679e-38 1.059687566218981081e+00 9.894253835812549802e-01 1.212671950781929117e-03
9.725656329125143914e+44 1.461549050349825280e+17 1.075349910092897598e+00 9.991146128860473041e-01 6.668564637536630348e-04
3.376688663438630051e+43 3.479673389994895394e+29 9.477858915403670759e-01 1.017810587545798340e+00 9.946514981558230647e+04
5.081342671043918265e+42 5.565571780920688383e+01 1.141565424838233866e+00 9.392175615752225148e-01 1.148826661195833092e-04
4.015506484663007775e+41 2.255265261049001217e+09 1.001456005978565988e+00 9.835796288723903658e-01 7.659840082784327819e+00
4.830512346506561965e+39 2.563381545382587836e-19 1.090720807607337139e+00 9.881912818726922287e-01 5.857152839981301540e+00
1.244850334674340425e+43 9.927828655049759410e-30 1.004195369487303369e+00 9.996125560884372430e-01 5.234218737979385861e-09
2.090295665764768101e+45 6.666574513419976800e+16 1.094420857473000552e+00 1.014113001908111933e+00 1.320692960109989267e-01
1.348095938045052769e+44 2.087138499450675311e-01 1.063414291297386294e+00 9.708113767015933426e-01 7.666277864862797164e-01
7.370577707133206245e+47 3.159941793638288800e+03 1.018385612316700106e+00 9.531929486968528931e-01 1.948480732460238789e-06
5.864830750201552610e+37 3.857485670330941677e+07 9.486041199680522729e-01 1.059101763771091997e+00 2.885992591020856518e+06
1.574363520969584914e+49 1.282551366500824632e-12 1.017341522002782384e+00 1.024005411283708478e+00 1.216058649965078338e-06
9.703552082127438468e+45 7.329346062968086744e-07 1.044639879197265309e+00 9.997061467423490333e-01 3.788432942854619512e+01
1.785486835232464120e+46 4.550740967097067839e-35 9.835118741704471645e-01 1.097460707693549198e+00 1.939615832866885796e+02
6.451590808494567559e+42 1.320084662859604578e+03 1.045512586754153261e+00 1.003091118458433240e+00 3.245918468948053026e-02
2.093787483639556069e+40 1.474411331189412500e+50 9.496880752719918384e-01 1.030512626807519316e+00 2.550623730467443693e+02
5.763956811458744070e+43 8.170021704073234090e-21 9.372775926727414664e-01 9.595872119597469441e-01 9.832699074425723666e+03
8.527819085873689166e+43 1.218415275612734751e+21 1.010795291080570646e+00 9.356545719345090717e-01 7.632977083544987806e+01
5.450781867301090168e+42 1.108155498053794480e+33 1.139911826658087879e+00 9.964130709058227620e-01 8.088565062805841074e-03
4.233654202046988283e+41 1.510805409189970637e-05 9.887944425287479300e-01 9.727247791028331703e-01 1.692272668256396173e+02
2.624031837034888741e+41 4.647035245326846620e+31 9.695276655946959421e-01 1.022355170592170515e+00 8.925619600753960000e-07
1.089652022394987484e+36 1.114363745956406364e-51 1.028472338291325894e+00 1.016375360654377280e+00 3.568848779305821725e-06
8.150158547894082682e+42 1.725337480562912779e-02 1.155073417429813620e+00 9.815808513812818159e-01 1.495065536661563328e+03
1.303394413675498402e+42 2.042456946822942147e-18 1.010425085645089593e+00 1.081283188269506201e+00 5.878566437381922879e+04
4.789779706275567224e+47 1.598240559548766992e+13 8.985198785095833696e-01 9.706553900261130075e-01 5.863237949459569887e-01
2.624221418103182876e+42 1.141752805780341900e+38 9.176526634803428006e-01 1.017658407872370274e+00 1.643206052201313105e-01
1.173359384149387415e+44 4.732054307648557966e-03 1.036216005714697852e+00 1.042561955841641241e+00 1.065194340487160929e+02
5.647447429810347424e+46 4.524031483907203777e-01 9.889475919610718480e-01 1.029392546855712576e+00 2.649118258623419514e-02
3.978672729199022222e+40 8.919630432517558137e-28 9.810806291831053461e-01 1.027505666348353719e+00 8.068268270326484082e-02
6.274709960382694112e+46 5.297527009601848177e-23 1.026562822844841572e+00 9.372813293717910943e-01 3.042726937050664492e+04
2.164792440659431430e+47 7.746579525466730968e-15 9.699271468813429609e-01 1.009114125169565002e+00 6.867560379746753341e-04
2.315694640202384661e+46 2.192906249674124228e-16 9.619068399676905523e-01 1.033132915168071486e+00 1.346578581394030749e+01
